agency_cd	site_no	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_	alt_va	alt_acy_va	alt_datum_cd	well_depth_va	gw_begin_date	gw_end_date	gw_count_nu	d_top_2
USGS	261003081475801	26.167638889999999	-81.799694400000007	1	NAD83	11.44	.1	NGVD29	157	1975-10-17	1996-07-23	165	17.042980194091797
USGS	261016080492601	26.171474700000001	-80.823674290000000	S	NAD83	15.5	.01	NGVD29	2811	1988-10-06	1995-05-19	60	2.130676984786987
USGS	261018080091101	26.172028850000000	-80.152823299999994	S	NAD83	3.42	.1	NGVD29	106	1980-05-28	2003-09-30	113	0.099999897181988
USGS	261018081484101	26.172111099999999	-81.811555600000005	S	NAD83	6.71	.1	NGVD29	68	1974-05-07	2020-11-12	432	14.591679573059082
USGS	261023081463702	26.173423300000000	-81.776754100000005	S	NAD83	6.80	.1	NGVD29	16	1993-11-23	2020-11-12	256	18.757600784301758
USGS	261023081470701	26.195089079999999	-81.769253789999993	U	NAD83	3.48	.01	NGVD29	nodata	1975-10-17	1996-07-26	163	23.163949966430664
USGS	261024081480101	26.173333329999998	-81.799166700000001	S	NAD83	12.75	.01	NGVD29	73	1976-05-13	1993-08-27	113	17.042980194091797
USGS	261024081480102	26.173861100000000	-81.799972199999999	1	NAD83	12.80	.10	NGVD29	16	1964-11-04	1994-08-24	147	17.042980194091797
USGS	261026080100201	26.174251000000002	-80.165045879999994	S	NAD83	6.16	.1	NGVD29	124	1978-10-11	2003-09-30	200	0.099999897181988
USGS	261026080100701	26.175917630000001	-80.167546000000002	S	NAD83	4.55	.1	NGVD29	200	1978-10-11	2003-09-30	124	0.099999897181988
USGS	261030080083301	26.175538889999999	-80.142541699999995	1	NAD83	6.4	0.1	NGVD29	135.5	2000-10-26	2020-11-06	91	0.099999897181988
USGS	261045080093501	26.179528590000000	-80.159767900000006	S	NAD83	7.93	.1	NGVD29	101	1978-08-17	2003-09-30	116	0.099999897181988
USGS	261047081312301	26.179966669999999	-81.523280600000007	1	NAD83	11	0.5	NGVD29	40	2008-10-21	2020-11-17	144	25.000000000000000
USGS	261048081484801	26.180722200000002	-81.813138890000005	1	NAD83	4	1.6	NAVD88	72	1973-10-10	1994-08-24	202	15.824270248413086
USGS	261100080140401	26.183499999999999	-80.150888890000004	1	NAD83	7.82	.1	NGVD29	223	1979-10-03	2020-11-23	318	0.099999897181988
USGS	261100080140402	26.183488890000000	-80.150886099999994	H	NAD83	7.4	.5	NGVD29	84	1978-08-17	2003-09-30	207	0.099999897181988
USGS	261100081320001	26.183477780000000	-81.533461099999997	1	NAD83	11	0.5	NGVD29	40	2008-10-21	2020-11-17	145	25.000000000000000
USGS	261100081322601	26.183402780000002	-81.540830600000007	1	NAD83	11.5	0.5	NGVD29	40	2008-10-21	2020-11-17	146	25.000000000000000
USGS	261101081310201	26.183675000000001	-81.517436099999998	1	NAD83	10.7	0.5	NGVD29	35	2008-10-21	2020-11-17	145	25.000000000000000
USGS	261103081474902	26.185367390000000	-81.800087980000001	U	NAD83	11.50	.1	NGVD29	23	1985-03-26	1996-07-23	121	20.147029876708984
USGS	261112080121401	26.189805960000001	-80.150600999999995	S	NAD83	7.24	.1	NGVD29	55	1975-10-15	2003-09-30	86	0.099999897181988
USGS	261114081482301	26.188055559999999	-81.806666699999994	S	NAD83	6.67	.01	NGVD29	72	1975-10-17	1996-07-23	172	18.601949691772461
USGS	261114081482302	26.188422859999999	-81.806477000000001	U	NAD83	6.83	.01	NGVD29	nodata	1976-10-14	1996-07-23	138	18.601949691772461
USGS	261116081480303	26.188422859999999	-81.806754799999993	U	NAD83	12.65	.01	NGVD29	21	1985-03-26	1996-07-23	118	18.601949691772461
USGS	261117081480101	26.188277780000000	-81.800638890000002	1	NAD83	12.60	.1	NGVD29	71	1976-05-13	1996-07-23	165	18.601949691772461
USGS	261122080083401	26.189527779999999	-80.146722199999999	1	NAD83	8.3	.5	NGVD29	205	1978-08-17	2020-11-23	322	0.099999897181988
USGS	261124081470101	26.190367150000000	-81.791198800000004	S	NAD83	10.00	.1	NGVD29	30	1971-10-22	2020-11-12	520	21.123929977416992
USGS	261124081470301	26.190367160000001	-81.792032190000000	S	NAD83	9.70	.1	NGVD29	75	1971-10-22	2020-10-26	517	21.123929977416992
USGS	261127081461001	26.195089079999999	-81.769253789999993	S	NAD83	9.30	.1	NGVD29	25	1986-04-24	2004-09-20	199	23.163949966430664
USGS	261141080163401	26.195611100000001	-80.275916699999996	1	NAD83	11.0	.1	NGVD29	23	1978-05-04	2020-12-09	163	0.099999897181988
USGS	261143080082901	26.195639060000001	-80.141156199999998	S	NAD83	6.63	.1	NGVD29	217	1978-10-11	2004-09-23	136	0.099999897181988
USGS	261146081460701	26.195089079999999	-81.769253789999993	S	NAD83	8.50	.1	NGVD29	65	1976-05-13	1996-10-01	148	23.163949966430664
USGS	261147080114501	26.196500000000000	-80.195805600000000	1	NAD83	9.4	.1	NGVD29	73	1988-10-25	2020-12-03	226	0.099999897181988
USGS	261156081475801	26.199255730000001	-81.799254500000004	S	NAD83	10.71	.1	NGVD29	63	1979-10-23	2020-11-12	398	21.699060440063477
USGS	261200081204901	26.201197600000000	-81.346465499999994	S	NAD83	16.39	.1	NGVD29	40	1984-10-18	2020-10-27	361	22.633340835571289
USGS	261200081483001	26.200089080000001	-81.808143700000002	S	NAD83	5.4	.1	NGVD29	80	1975-10-17	2020-11-12	472	21.386569976806641
USGS	261207080103701	26.202305549999998	-80.176712899999998	S	NAD83	13.22	.1	NGVD29	59	1986-05-07	2003-09-30	74	0.099999897181988
USGS	261211081441301	26.153701349999999	-81.685640800000002	S	NAD83	10.87	.1	NGVD29	25	1986-04-24	2004-09-21	201	25.000000000000000
USGS	261218081315301	26.205297200000000	-81.531497200000004	1	NAD83	12.6	0.5	NGVD29	36	2008-10-21	2020-11-17	145	25.000000000000000
USGS	261218081322801	26.205194440000000	-81.541286099999994	1	NAD83	13	0.5	NGVD29	40	2008-10-21	2020-11-17	146	25.000000000000000
USGS	261219081310301	26.205455560000001	-81.517702799999995	1	NAD83	13.5	0.5	NGVD29	40	2008-10-21	2020-11-17	145	25.000000000000000
USGS	261219081312201	26.205408330000001	-81.522791699999999	1	NAD83	13	0.5	NGVD29	40	2008-10-21	2020-11-17	145	25.000000000000000
USGS	261232080141401	26.209249849999999	-80.236992499999999	S	NAD83	9	1.6	NAVD88	100.4	1983-10-17	2003-09-30	77	0.099999897181988
USGS	261233081480201	26.208888890000001	-81.800555599999996	S	NAD83	16.67	.1	NGVD29	71	1976-05-13	1993-08-27	111	21.377220153808594
USGS	261233081480202	26.209055559999999	-81.800055599999993	1	NAD83	16.67	.1	NGVD29	38	1986-04-24	1996-07-23	114	23.236549377441406
USGS	261241081465401	26.211755159999999	-81.781476200000000	U	NAD83	11	1.6	NAVD88	50	1985-03-26	1993-01-21	96	24.291749954223633
USGS	261243081480301	26.220638890000000	-81.800333300000005	S	NAD83	16.6	.1	NGVD29	71	1975-10-17	2020-11-12	425	21.654979705810547
USGS	261246081460101	26.213143899999999	-81.766753600000001	S	NAD83	9.30	.01	NGVD29	91	1989-07-28	1995-07-27	65	24.458400726318359
USGS	261246081460201	26.213143899999999	-81.767031399999993	S	NAD83	9.30	.01	NGVD29	60	1989-07-28	1995-01-27	62	24.458400726318359
USGS	261258080112901	26.216471700000000	-80.191157700000005	S	NAD83	9	1.6	NAVD88	20	1988-02-19	2003-09-30	68	0.099999897181988
USGS	261302081473901	26.223976960000002	-81.792031989999998	S	NAD83	15.20	.1	NGVD29	83	1975-10-17	2020-11-12	421	22.625019073486328
USGS	261311081480101	26.220088260000001	-81.800171100000000	S	NAD83	14.90	.1	NGVD29	25	1986-04-24	2020-11-12	367	21.654979705810547
USGS	261343081384801	26.229809230000001	-81.645361600000001	S	NAD83	14.97	.1	NGVD29	30	1984-10-18	2004-09-21	216	25.000000000000000
USGS	261343081384802	26.229809230000001	-81.645361600000001	S	NAD83	14.94	.1	NGVD29	260	1984-10-18	2003-09-22	203	25.000000000000000
USGS	261346081480201	26.229810100000002	-81.800365499999998	U	NAD83	15.21	.01	NGVD29	71	1973-02-13	1994-08-23	144	20.073400497436523
USGS	261347081351201	26.230036100000000	-81.586816700000000	1	NAD83	12.9	.5	NGVD29	40	1984-10-18	2016-01-19	325	25.000000000000000
USGS	261347081351202	26.230030559999999	-81.587047200000001	1	NAD83	12.4	.1	NGVD29	170	1984-10-18	2016-01-19	308	25.000000000000000
USGS	261347081351701	26.229841669999999	-81.588172200000002	1	NAD83	13.5	.1	NGVD29	420	1984-10-25	2016-01-19	286	25.000000000000000
USGS	261356081461101	26.232587599999999	-81.769531400000005	S	NAD83	13.29	.01	NGVD29	17	1993-09-01	2001-06-19	79	21.874980926513672
USGS	261401081461401	26.234254300000000	-81.788420700000003	S	NAD83	9.17	.1	NGVD29	63	1976-05-13	1997-07-29	126	19.458209991455078
USGS	261403080070801	26.234349999999999	-80.118866699999998	H	NAD83	17.4	0.1	NGVD29	137	1978-08-16	2020-10-13	166	0.100000396370888
USGS	261405081465501	26.235222199999999	-81.785055600000007	S	NAD83	10.40	.1	NGVD29	66	1975-10-17	1996-04-24	118	19.458209991455078
USGS	261417081305402	26.238141450000001	-81.514802799999998	U	NAD83	13.36	.01	NGVD29	nodata	1982-10-07	1993-08-26	73	25.000000000000000
USGS	261423080071503	26.240081799999999	-80.120599900000002	S	NAD83	16	1.6	NAVD88	95.7	1985-05-15	1994-10-12	69	0.100000396370888
USGS	261434080071901	26.243194440000000	-80.121833300000006	1	NAD83	19.7	.1	NGVD29	27	1959-05-25	2015-10-26	295	0.100000396370888
USGS	261435081472501	26.243420629999999	-81.790087380000003	U	NAD83	10	1.6	NAVD88	20.3	1971-10-22	1994-08-23	155	17.874809265136719
USGS	261435081472701	26.244253940000000	-81.790365199999997	S	NAD83	10.40	.1	NGVD29	21	1993-09-01	2004-09-20	117	17.874809265136719
USGS	261436081480301	26.244166669999998	-81.800833299999994	S	NAD83	18.03	.01	NGVD29	61	1985-04-22	1996-07-23	127	15.731479644775391
USGS	261438081481001	26.221833329999999	-81.801111100000000	S	NAD83	14.50	.1	NGVD29	652	1981-10-28	2020-10-29	393	19.965780258178711
USGS	261441080111301	26.244805560000000	-80.186583299999995	1	NAD83	15.2	.1	NGVD29	15	1978-05-04	2020-12-09	161	0.099999897181988
USGS	261444081284901	26.246266670000001	-81.480252800000002	S	NAD83	15.7	.1	NGVD29	160	1984-10-16	2020-11-17	180	25.000000000000000
USGS	261459081480401	26.249972199999998	-81.800749999999994	1	NAD83	11.71	.1	NGVD29	25	1986-04-24	1996-07-23	111	14.320039749145508
USGS	261508081484902	26.252864840000001	-81.814254599999998	S	NAD83	8.74	.1	NGVD29	23	1985-04-22	2004-09-20	210	13.311389923095703
USGS	261524081480401	26.257031290000000	-81.800920880000007	S	NAD83	11.00	.1	NGVD29	132	1976-05-13	1993-10-27	193	14.320039749145508
USGS	261530081412001	26.258975039999999	-81.688140300000001	S	NAD83	14.33	.1	NGVD29	22	1985-03-25	1993-08-23	99	25.000000000000000
USGS	261534080165801	26.259444439999999	-80.266249999999999	1	NAD83	12.65	.1	NGVD29	22	1978-05-04	2020-12-09	161	0.099999897181988
USGS	261537081461201	26.260416670000001	-81.769805599999998	S	NAD83	10.90	.1	NGVD29	10.5	1986-04-24	2004-09-20	201	16.874809265136719
USGS	261537081461202	26.260472199999999	-81.769805599999998	S	NAD83	12.10	.1	NGVD29	80	1986-04-24	2004-09-20	203	16.874809265136719
USGS	261604081480901	26.268614199999998	-81.802309679999993	S	NAD83	9.30	.1	NGVD29	25	1986-04-24	2020-11-12	353	11.497170448303223
USGS	261620081450201	26.273055560000000	-81.750277800000006	S	NAD83	16.84	.1	NGVD29	62	1985-03-28	2004-09-20	240	19.375009536743164
USGS	261620081450701	26.272586059999998	-81.751197199999993	S	NAD83	16.00	5.	NGVD29	58	1975-10-21	1993-07-22	139	18.124929428100586
USGS	261620081464401	26.272722200000000	-81.778638889999996	S	NAD83	9.92	.01	NGVD29	60	1985-03-28	1993-08-26	96	14.374679565429688
USGS	261620081464402	26.273141729999999	-81.778697899999997	S	NAD83	10.50	.1	NGVD29	60	2008-10-20	2020-10-28	120	14.374679565429688
USGS	261621081412302	26.273418979999999	-81.689528999999993	S	NAD83	18.08	.1	NGVD29	300	1959-08-03	2004-09-20	268	25.000000000000000
USGS	261625081411801	26.273558330000000	-81.687630600000006	1	NAD83	15.8	0.5	NGVD29	95	2008-11-03	2020-12-02	146	25.000000000000000
USGS	261625081411901	26.273558330000000	-81.687641700000000	1	NAD83	15.7	0.5	NGVD29	13	2008-11-03	2020-12-02	145	25.000000000000000
USGS	261630081360001	26.276888889999999	-81.604111099999997	S	NAD83	15.59	.1	NGVD29	130	1981-10-08	2004-03-25	259	25.000000000000000
USGS	261641080064801	26.278055559999999	-80.113138890000002	1	NAD83	17.24	.1	NGVD29	20	1996-07-12	2020-12-09	124	0.100000396370888
USGS	261708080090801	26.285333330000000	-80.152222199999997	1	NAD83	15.4	.1	NGVD29	14	1978-10-14	2020-12-09	173	0.100000396370888
USGS	261721081351303	26.289806599999999	-81.586470800000001	U	NAD83	15.54	.01	NGVD29	150	1984-10-29	1995-10-27	125	25.000000000000000
USGS	261733081285501	26.294250250000001	-81.481468280000001	S	NAD83	20.30	.1	NGVD29	40	1984-10-18	2020-11-17	378	24.887140274047852
USGS	261733081285502	26.294250250000001	-81.481468280000001	S	NAD83	20.30	.1	NGVD29	270	1984-10-25	2020-11-17	319	24.887140274047852
USGS	261733081285503	26.294250250000001	-81.481468280000001	S	NAD83	20.30	.1	NGVD29	160	1984-10-18	2020-11-17	376	24.887140274047852
USGS	261734080111301	26.292944439999999	-80.186250000000001	1	NAD83	18.3	.1	NGVD29	15	1963-01-04	2020-12-09	327	0.099999897181988
USGS	261735080534001	26.302858980000000	-80.892842400000006	S	NAD83	14.88	.1	NGVD29	70	1977-09-01	2020-10-21	378	4.780817031860352
USGS	261735080534002	26.302858980000000	-80.892842400000006	S	NAD83	15.11	.01	NGVD29	11	1977-09-01	2020-10-21	428	4.780817031860352
USGS	261740080054101	26.294783330000001	-80.093563889999999	1	NAD83	7.83	0.1	NGVD29	176.5	2000-11-01	2020-10-13	79	0.099999897181988
USGS	261740081235401	26.295360899999999	-81.395077290000003	S	NAD83	19.5	.1	NGVD29	490	1981-10-28	2020-10-27	405	25.000000000000000
USGS	261740081235402	26.295360899999999	-81.395077290000003	S	NAD83	19.6	.5	NGVD29	265	1982-10-07	2020-10-27	405	25.000000000000000
USGS	261740081235403	26.295360899999999	-81.395077290000003	S	NAD83	19.4	.1	NGVD29	160	1986-10-24	2004-09-20	216	25.000000000000000
USGS	261741081235401	26.295360899999999	-81.395077290000003	S	NAD83	19.2	.1	NGVD29	nodata	1975-10-21	2020-10-27	425	25.000000000000000
USGS	261746081061803	26.296470960000001	-81.104792300000000	S	NAD83	18.3	.1	NGVD29	10	1987-10-29	2020-10-22	261	9.383692741394043
USGS	261746081061804	26.296470960000001	-81.104792300000000	S	NAD83	18.34	.01	NGVD29	123	1987-10-29	2020-12-09	260	9.383692741394043
USGS	261801081042501	26.301192940000000	-81.071458199999995	S	NAD83	19.96	.01	NGVD29	67	1986-10-30	1995-07-27	100	8.019148826599121
USGS	261802081354801	26.300833330000000	-81.596388890000000	S	NAD83	15.6	.1	NGVD29	242	1981-10-08	2020-10-27	295	23.493419647216797
USGS	261802081354802	26.301195159999999	-81.596193189999994	S	NAD83	15.74	.1	NGVD29	18	1993-09-01	2020-11-17	257	23.493419647216797
USGS	261812080070101	26.303135059999999	-80.116155100000000	S	NAD83	18.19	.01	NGVD29	37	1992-09-18	1997-09-25	61	0.100000396370888
USGS	261820080054201	26.305634930000000	-80.095321200000001	S	NAD83	9.49	.01	NGVD29	174	1992-09-18	1997-09-25	61	0.099999897181988
USGS	261823081171901	26.303415739999998	-81.306463989999997	S	NAD83	19.6	.1	NGVD29	35	1986-10-24	2020-12-10	325	25.000000000000000
USGS	261823081171902	26.303415739999998	-81.306463989999997	S	NAD83	19.3	.1	NGVD29	260	1986-10-24	2020-10-26	357	25.000000000000000
USGS	261831080151301	26.308250000000001	-80.253000000000000	1	NAD83	12.30	.1	NGVD29	21	1993-11-23	2020-12-09	148	0.099999897181988
USGS	261835080054501	26.310634749999998	-80.095043399999994	S	NAD83	8.81	.01	NGVD29	175	1992-09-18	1997-09-25	61	0.099999897181988
USGS	261847080060002	26.313412430000000	-80.099487900000000	S	NAD83	13.86	.01	NGVD29	150	1992-09-18	1997-09-25	61	0.099999897181988
USGS	261850080065801	26.314245759999999	-80.115877299999994	S	NAD83	11.26	.01	NGVD29	38	1992-09-18	1997-09-25	61	0.099999897181988
USGS	261903080065601	26.317805560000000	-80.115333300000003	1	NAD83	10.9	.1	NGVD29	90	1978-05-04	2020-10-06	166	0.099999897181988
USGS	261909080071301	26.318690050000001	-80.120044100000001	S	NAD83	12.84	.01	NGVD29	175	1992-09-18	1997-09-25	60	0.099999897181988
USGS	261916080064501	26.322023250000001	-80.113932800000001	S	NAD83	10.34	.01	NGVD29	176	1992-09-18	1997-09-25	61	0.099999897181988
USGS	261929080064001	26.325634200000000	-80.110043800000000	S	NAD83	8.52	.01	NGVD29	156	1992-09-18	1997-09-25	60	0.099999897181988
USGS	261934080070802	26.326189780000000	-80.119210699999996	S	NAD83	12.97	.01	NGVD29	150	1992-09-18	1997-09-25	61	0.099999897181988
USGS	261938080101001	26.327666669999999	-80.169250000000005	1	NAD83	15.82	.1	NGVD29	140	1983-05-23	2020-12-09	221	0.100000396370888
USGS	261944081334601	26.230302779999999	-81.528097200000005	1	NAD83	15.5	0.5	NGVD29	133	2008-10-22	2020-11-17	145	25.000000000000000
USGS	261944081334602	26.230316670000001	-81.528094400000001	1	NAD83	15.7	0.5	NGVD29	13.1	2008-10-22	2020-11-17	140	25.000000000000000
USGS	261950080074301	26.330911839999999	-80.128377700000001	S	NAD83	14	1.6	NAVD88	134	1980-10-27	1998-09-28	194	0.099999897181988
USGS	262007081204501	26.199688890000001	-81.703636099999997	1	NAD83	11.9	0.5	NGVD29	99.3	2008-11-03	2020-11-12	145	25.000000000000000
USGS	262007081204601	26.199674999999999	-81.703636099999997	1	NAD83	12	0.5	NGVD29	15.7	2008-11-03	2020-11-12	145	25.000000000000000
USGS	262014081314501	26.170119440000001	-81.730466699999994	1	NAD83	11.1	0.5	NGVD29	133	2008-10-22	2020-11-12	145	23.164159774780273
USGS	262014081314502	26.170133329999999	-81.730472199999994	1	NAD83	11	0.5	NGVD29	28	2008-10-22	2020-11-12	146	23.164159774780273
USGS	262033080064001	26.343133590000001	-80.111154900000002	S	NAD83	11.3	.1	NGVD29	131	1993-10-29	2004-10-07	127	0.099999897181988
USGS	262114080054002	26.354244260000002	-80.094209899999996	U	NAD83	24	1.6	NAVD88	163	1975-10-07	1993-09-14	60	0.100000396370888
USGS	262114080064502	26.354244290000000	-80.112266000000005	U	NAD83	9.41	.01	NGVD29	157	1983-01-27	1993-10-29	131	0.099999897181988
USGS	262117080055001	26.355077569999999	-80.096987700000000	S	NAD83	9.70	5.	NGVD29	127	1975-10-07	1993-10-29	146	0.100000396370888
USGS	262117080055002	26.355077569999999	-80.096987700000000	U	NAD83	8	1.6	NAVD88	23	1975-10-07	1993-09-14	63	0.100000396370888
USGS	262118080051501	26.355355299999999	-80.087265200000004	S	NAD83	15	1.6	NAVD88	200	1975-10-07	1987-09-23	69	0.100000396370888
USGS	262118081002901	26.373134600000000	-81.016456500000004	S	NAD83	20.72	.01	NGVD29	97	1985-11-04	1995-07-25	111	12.383950233459473
USGS	262120080053201	26.355910860000002	-80.091987599999996	S	NAD83	16.20	5.	NGVD29	163	1975-10-07	1993-10-29	148	0.100000396370888
USGS	262121081355501	26.356748700000001	-81.599526100000006	S	NAD83	19.06	.1	NGVD29	40	1984-10-18	2000-11-21	149	17.467420578002930
USGS	262121081355502	26.356748700000001	-81.599526100000006	S	NAD83	19.06	.1	NGVD29	340	1985-03-27	2004-05-20	230	17.467420578002930
USGS	262121081355503	26.356748700000001	-81.599526100000006	S	NAD83	19.06	.1	NGVD29	113	1984-10-19	2004-04-20	231	17.467420578002930
USGS	262130080080701	26.358861099999999	-80.135027800000003	1	NAD83	16.8	.1	NGVD29	40	1993-11-23	2020-12-10	155	0.100000396370888
USGS	262136081204201	26.360913799999999	-81.344520200000005	S	NAD83	21.31	.1	NGVD29	40	1984-10-15	2020-10-27	354	25.000000000000000
USGS	262136081204202	26.360913799999999	-81.344520200000005	S	NAD83	21.41	.1	NGVD29	460	1984-10-15	2020-10-27	379	25.000000000000000
USGS	262214081113001	26.371468430000000	-81.192016499999994	S	NAD83	23.1	.1	NGVD29	80	1987-10-29	2020-10-26	269	10.065059661865234
USGS	262214081113002	26.371468430000000	-81.192016499999994	S	NAD83	23	4.3	NAVD88	10	1987-10-29	1995-09-27	92	10.065059661865234
USGS	262214081113003	26.370912890000000	-81.191460899999996	S	NAD83	22.81	.01	NGVD29	400	1987-10-29	1993-10-25	71	10.065059661865234
USGS	262228081361901	26.374803660000001	-81.605081600000005	S	NAD83	18.4	.1	NGVD29	64	1975-10-21	2020-10-27	448	14.780810356140137
USGS	262228081361902	26.374803660000001	-81.605081600000005	S	NAD83	18.9	.1	NGVD29	309	1986-10-29	2020-11-17	365	14.780810356140137
USGS	262403080141301	26.401187199999999	-80.236714000000006	U	NAD83	25	4.3	NAVD88	200	1988-05-17	1995-09-20	67	0.099999897181988
USGS	262410080090801	26.403638890000000	-80.150083300000006	1	NAD83	20.1	.1	NGVD29	25	1990-09-25	2020-12-10	188	0.100000396370888
USGS	262435081535001	26.410915039999999	-81.896477390000001	S	NAD83	3.51	.1	NGVD29	620	1975-10-29	2013-01-29	378	12.317740440368652
USGS	262435081535101	26.410915039999999	-81.896477390000001	S	NAD83	3.3	.1	NGVD29	950	1975-10-29	2012-12-21	449	12.317740440368652
USGS	262505081245301	26.417856480000001	-81.415910400000001	S	NAD83	35.5	.5	NGVD29	783	1959-03-25	2020-10-28	411	25.000000000000000
USGS	262507081235201	26.419523000000002	-81.398132200000006	S	NAD83	31.91	.1	NGVD29	303	1981-10-07	2020-10-27	421	25.000000000000000
USGS	262519081162102	26.422577900000000	-81.271740399999999	S	NAD83	26.21	.1	NGVD29	130	1987-04-30	2020-10-26	298	14.479330062866211
USGS	262521081161901	26.422577900000000	-81.271740399999999	S	NAD83	29.2	.1	NGVD29	54	1952-06-11	2020-10-26	413	14.479330062866211
USGS	262534080085102	26.431702779999998	-80.146344400000004	S	NAD83	19.51	1	NGVD29	63	1987-10-28	1995-08-22	64	0.100000396370888
USGS	262538082045701	26.428970490000001	-82.081759800000000	S	NAD83	2.70	.1	NGVD29	557	1977-04-17	2020-10-30	531	9.083077430725098
